Procedure_Count,Infections_Reported,Infections_Predicted,Operative_Procedure_Appendectomy,Operative_Procedure_Cataract surgery,Operative_Procedure_Cesarean section,Operative_Procedure_Cholecystectomy,Operative_Procedure_Coronary artery bypass graft (CABG),Operative_Procedure_Hernia repair,Operative_Procedure_Hip replacement,Operative_Procedure_Hysterectomy,Operative_Procedure_Knee arthroscopy,Operative_Procedure_Prostatectomy,SIR_High,SIR_Low,SIR_Mid
2,18,31,False,False,False,False,False,False,True,False,False,False,True,False,False
3,2,49,False,True,False,False,False,False,False,False,False,False,True,False,False
1,17,40,False,False,False,False,False,False,False,False,False,True,True,False,False
3,6,1,False,False,False,False,False,True,False,False,False,False,False,True,False
10,8,24,False,False,False,False,False,True,False,False,False,False,False,False,True
10,19,43,True,False,False,False,False,False,False,False,False,False,True,False,False
10,11,1,False,False,True,False,False,False,False,False,False,False,False,False,True
8,4,41,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False
2,10,35,False,False,False,False,False,False,False,False,False,True,True,False,False
10,24,11,False,False,False,False,False,False,False,True,False,False,True,False,False
10,29,8,False,False,False,False,False,False,False,True,False,False,True,False,False
3,3,35,False,True,False,False,False,False,False,False,False,False,True,False,False
4,4,40,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,27,False,False,False,False,False,False,True,False,False,False,False,False,True
6,26,37,False,False,False,False,False,False,False,False,True,False,True,False,False
9,27,32,False,True,False,False,False,False,False,False,False,False,True,False,False
6,30,41,False,False,False,False,False,False,False,True,False,False,True,False,False
8,28,45,False,False,False,False,True,False,False,False,False,False,True,False,False
3,17,21,False,False,False,False,False,False,True,False,False,False,False,False,True
5,11,24,False,False,False,False,False,False,False,False,False,True,False,False,True
10,12,17,False,False,False,False,False,False,False,False,False,True,False,False,True
1,8,5,True,False,False,False,False,False,False,False,False,False,False,True,False
3,1,17,False,False,False,True,False,False,False,False,False,False,False,True,False
1,4,15,False,False,False,False,True,False,False,False,False,False,False,True,False
9,12,14,False,False,False,False,False,False,True,False,False,False,False,False,True
4,15,47,False,False,False,False,False,True,False,False,False,False,True,False,False
6,15,7,False,False,False,False,False,False,True,False,False,False,False,False,True
0,23,12,True,False,False,False,False,False,False,False,False,False,True,False,False
9,2,42,False,False,False,False,False,False,False,False,False,True,True,False,False
9,21,6,False,False,False,False,False,False,False,True,False,False,True,False,False
6,3,16,False,False,False,False,False,True,False,False,False,False,False,True,False
9,10,49,False,True,False,False,False,False,False,False,False,False,True,False,False
5,22,31,False,False,True,False,False,False,False,False,False,False,True,False,False
5,25,21,False,False,False,False,False,False,False,True,False,False,True,False,False
7,13,50,False,False,True,False,False,False,False,False,False,False,True,False,False
7,28,12,False,False,False,False,True,False,False,False,False,False,True,False,False
5,2,46,False,False,False,True,False,False,False,False,False,False,True,False,False
2,15,22,False,False,False,False,False,True,False,False,False,False,False,False,True
4,21,28,False,False,False,False,False,False,False,False,True,False,True,False,False
1,14,21,False,False,False,False,False,True,False,False,False,False,False,False,True
4,27,0,False,False,False,False,False,False,True,False,False,False,True,False,False
8,30,28,False,False,False,False,False,False,False,False,False,True,True,False,False
9,9,47,False,False,False,False,False,False,True,False,False,False,True,False,False
0,8,4,False,False,False,False,False,False,True,False,False,False,False,True,False
9,10,34,False,False,False,False,True,False,False,False,False,False,True,False,False
4,15,9,False,False,False,False,False,False,False,True,False,False,False,False,True
5,9,18,False,False,False,False,False,False,False,False,True,False,False,True,False
10,16,36,False,False,False,False,False,False,False,False,True,False,True,False,False
6,18,6,False,False,False,False,False,False,True,False,False,False,False,False,True
8,1,45,False,False,True,False,False,False,False,False,False,False,True,False,False
5,23,34,False,False,False,False,True,False,False,False,False,False,True,False,False
4,22,44,False,False,False,False,False,False,True,False,False,False,True,False,False
6,1,12,False,False,False,True,False,False,False,False,False,False,False,True,False
0,5,9,False,False,False,False,False,False,False,False,False,True,False,True,False
10,30,1,False,False,False,False,False,False,False,True,False,False,True,False,False
4,18,5,False,True,False,False,False,False,False,False,False,False,False,False,True
1,7,7,False,False,False,True,False,False,False,False,False,False,False,True,False
3,25,35,False,False,True,False,False,False,False,False,False,False,True,False,False
6,28,24,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2,43,False,False,False,False,False,True,False,False,False,False,True,False,False
5,25,46,False,False,False,True,False,False,False,False,False,False,True,False,False
1,13,39,False,False,False,False,False,False,True,False,False,False,True,False,False
2,24,6,False,True,False,False,False,False,False,False,False,False,True,False,False
6,15,45,True,False,False,False,False,False,False,False,False,False,True,False,False
10,0,22,True,False,False,False,False,False,False,False,False,False,False,False,True
1,20,18,False,False,True,False,False,False,False,False,False,False,True,False,False
5,2,45,False,False,False,False,False,False,True,False,False,False,True,False,False
4,21,21,False,False,False,False,False,False,False,False,True,False,True,False,False
9,25,12,False,False,False,False,False,False,False,False,True,False,True,False,False
0,17,20,False,False,False,False,False,False,False,True,False,False,False,False,True
10,8,0,False,True,False,False,False,False,False,False,False,False,False,True,False
9,5,18,False,True,False,False,False,False,False,False,False,False,False,True,False
10,22,32,False,False,False,False,False,True,False,False,False,False,True,False,False
3,20,3,False,False,False,False,True,False,False,False,False,False,True,False,False
10,24,41,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False
3,20,26,False,False,True,False,False,False,False,False,False,False,True,False,False
0,26,40,False,False,False,False,False,False,False,False,True,False,True,False,False
1,9,34,False,False,False,False,False,False,False,False,True,False,True,False,False
7,26,27,False,False,False,True,False,False,False,False,False,False,True,False,False
5,5,5,False,False,False,False,False,False,False,True,False,False,False,True,False
1,22,5,False,True,False,False,False,False,False,False,False,False,True,False,False
5,11,43,False,False,False,False,False,False,False,False,False,True,True,False,False
9,3,22,False,False,True,False,False,False,False,False,False,False,False,False,True
8,27,32,False,False,False,False,False,False,False,False,True,False,True,False,False
6,12,15,False,False,False,False,True,False,False,False,False,False,False,False,True
8,16,23,False,False,False,False,False,True,False,False,False,False,False,False,True
4,30,4,True,False,False,False,False,False,False,False,False,False,True,False,False
6,26,40,False,False,False,False,False,False,False,True,False,False,True,False,False
10,7,41,False,False,False,False,True,False,False,False,False,False,True,False,False
6,25,12,False,False,False,False,False,False,False,True,False,False,True,False,False
2,19,46,False,False,False,True,False,False,False,False,False,False,True,False,False
6,2,11,False,False,False,False,False,False,False,False,False,True,False,True,False
0,11,4,False,False,False,False,False,False,False,False,True,False,False,False,True
8,6,36,False,False,False,False,False,True,False,False,False,False,True,False,False
9,11,30,False,False,False,False,True,False,False,False,False,False,True,False,False
5,1,27,False,False,False,False,False,False,False,True,False,False,False,False,True
4,23,27,False,True,False,False,False,False,False,False,False,False,True,False,False
6,13,29,False,False,False,True,False,False,False,False,False,False,False,False,True
4,21,17,False,True,False,False,False,False,False,False,False,False,True,False,False
9,22,43,False,False,False,False,False,True,False,False,False,False,True,False,False
4,29,26,False,False,False,False,True,False,False,False,False,False,True,False,False
10,4,34,False,False,False,True,False,False,False,False,False,False,True,False,False
9,8,25,False,False,False,False,True,False,False,False,False,False,False,False,True
10,20,38,False,False,False,False,False,False,False,False,True,False,True,False,False
6,10,48,False,False,False,False,False,False,True,False,False,False,True,False,False
9,4,50,False,False,False,True,False,False,False,False,False,False,True,False,False
6,2,17,False,True,False,False,False,False,False,False,False,False,False,True,False
